3794	1897	13610	232	0	0
3796	1898	13612	232	0	0
3798	1899	13614	232	0	0
3800	1900	13624	232	0	0
3802	1901	13613	232	0	0
3804	1902	13614	232	0	0
3806	1903	13620	232	0	0
3808	1904	13617	232	0	0
3810	1905	13620	232	0	0
3812	1906	13632	232	0	0
3814	1907	13632	232	0	0
3816	1908	13616	232	0	0
3818	1909	13622	232	0	0
3820	1910	13626	232	0	0
3822	1911	13631	232	0	0
3824	1912	13618	232	0	0
3826	1913	13617	232	0	0
3828	1914	13625	232	0	0
3830	1915	13620	232	0	0
3832	1916	13616	232	0	0
3834	1917	13622	232	0	0
3836	1918	13629	232	0	0
3838	1919	13624	232	0	0
3840	1920	13624	232	0	0
3842	1921	13632	232	0	0
3844	1922	13638	232	0	0
3846	1923	13625	232	0	0
3848	1924	13627	232	0	0
3850	1925	13632	232	0	0
3852	1926	13630	232	0	0
3854	1927	13629	232	0	0
3856	1928	13632	232	0	0
3858	1929	13640	232	0	0
3860	1930	13633	232	0	0
3862	1931	13626	232	0	0
3864	1932	13633	232	0	0
3866	1933	13644	232	0	0
3868	1934	13639	232	0	0
3870	1935	13632	232	0	0
3872	1936	13638	232	0	0
3874	1937	13636	232	0	0
3876	1938	13635	232	0	0
3878	1939	13637	232	0	0
3880	1940	13648	232	0	0
3882	1941	13642	232	0	0
3884	1942	13640	232	0	0
3886	1943	13641	232	0	0
3888	1944	13647	232	0	0
3890	1945	13642	232	0	0
3892	1946	13638	232	0	0
3894	1947	13645	232	0	0
3896	1948	13654	232	0	0
3898	1949	13638	232	0	0
3900	1950	13642	232	0	0
3902	1951	13649	232	0	0
3904	1952	13661	232	0	0
3906	1953	13643	232	0	0
3908	1954	13643	232	0	0
3910	1955	13652	232	0	0
3912	1956	13647	232	0	0
3914	1957	13646	232	0	0
3916	1958	13651	232	0	0
3918	1959	13651	232	0	0
3920	1960	13651	232	0	0
3922	1961	13654	232	0	0
3924	1962	13650	232	0	0
3926	1963	13659	232	0	0
3928	1964	13651	232	0	0
3930	1965	13651	232	0	0
3932	1966	13653	232	0	0
3934	1967	13661	232	0	0
3936	1968	13652	232	0	0
3938	1969	13653	232	0	0
3940	1970	13657	232	0	0
3942	1971	13666	232	0	0
3944	1972	13659	232	0	0
3946	1973	13672	232	0	0
3948	1974	13671	232	0	0
3950	1975	13671	232	0	0
3952	1976	13663	232	0	0
3954	1977	13661	232	0	0
3956	1978	13665	232	0	0
3958	1979	13671	232	0	0
3960	1980	13658	232	0	0
3962	1981	13657	232	0	0
3964	1982	13663	232	0	0
3966	1983	13673	232	0	0
3968	1984	13661	232	0	0
3970	1985	13658	232	0	0
3972	1986	13668	232	0	0
3974	1987	13676	232	0	0
3976	1988	13662	232	0	0
3978	1989	13663	232	0	0
3980	1990	13674	232	0	0
3982	1991	13680	232	0	0
3984	1992	13668	232	0	0
3986	1993	13666	232	0	0
3988	1994	13678	232	0	0
3990	1995	13682	232	0	0
3992	1996	13671	232	0	0
3994	1997	13675	232	0	0
3996	1998	13675	232	0	0
3998	1999	13680	232	0	0
4000	2000	13673	232	0	0
4002	2001	13672	232	0	0
4004	2002	13681	232	0	0
4006	2003	13684	232	0	0
4008	2004	13674	232	0	0
4010	2005	13674	232	0	0
4012	2006	13681	232	0	0
4014	2007	13691	232	0	0
4016	2008	13684	232	0	0
4018	2009	13677	232	0	0
4020	2010	13685	232	0	0
4022	2011	13690	232	0	0
4024	2012	13678	232	0	0
4026	2013	13679	232	0	0
4028	2014	13684	232	0	0
4030	2015	13690	232	0	0
4032	2016	13679	232	0	0
4034	2017	13681	232	0	0
4036	2018	13687	232	0	0
4038	2019	13694	232	0	0
4040	2020	13685	232	0	0
4042	2021	13680	232	0	0
4044	2022	13685	232	0	0
4046	2023	13693	232	0	0
4048	2024	13683	232	0	0
4050	2025	13685	232	0	0
4052	2026	13689	232	0	0
4054	2027	13697	232	0	0
4056	2028	13686	232	0	0
4058	2029	13690	232	0	0
4060	2030	13692	232	0	0
4062	2031	13702	232	0	0
4064	2032	13690	232	0	0
4066	2033	13691	232	0	0
4068	2034	13692	232	0	0
4070	2035	13701	232	0	0
4072	2036	13692	232	0	0
4074	2037	13690	232	0	0
4076	2038	13694	232	0	0
4078	2039	13703	232	0	0
4080	2040	13700	232	0	0
4082	2041	13708	233	0	0
4084	2042	13701	232	0	0
4086	2043	13702	232	0	0
4088	2044	13701	232	0	0
4090	2045	13699	232	0	0
4092	2046	13697	232	0	0
4094	2047	13702	232	0	0
4096	2048	13708	232	0	0
4098	2049	13696	232	0	0
4100	2050	13697	232	0	0
4102	2051	13699	232	0	0
4104	2052	13709	232	0	0
4106	2053	13698	232	0	0
4108	2054	13701	232	0	0
4110	2055	13705	232	0	0
4112	2056	13714	232	0	0
4114	2057	13703	232	0	0
4116	2058	13702	232	0	0
4118	2059	13705	232	0	0
4120	2060	13711	232	0	0
4122	2061	13707	232	0	0
4124	2062	13706	232	0	0
4126	2063	13706	232	0	0
4128	2064	13716	232	0	0
4130	2065	13722	232	0	0
4132	2066	13703	232	0	0
4134	2067	13706	232	0	0
4136	2068	13714	232	0	0
4138	2069	13722	232	0	0
4140	2070	13709	232	0	0
4142	2071	13709	232	0	0
4144	2072	13712	232	0	0
4146	2073	13720	232	0	0
4148	2074	13712	232	0	0
4150	2075	13716	232	0	0
4152	2076	13718	232	0	0
4154	2077	13723	232	0	0
4156	2078	13729	232	0	0
4158	2079	13714	232	0	0
4160	2080	13717	232	0	0
4162	2081	13722	232	0	0
4164	2082	13727	232	0	0
4166	2083	13719	232	0	0
4168	2084	13712	232	0	0
4170	2085	13721	232	0	0
4172	2086	13729	232	0	0
4174	2087	13725	232	0	0
4176	2088	13718	232	0	0
4178	2089	13719	232	0	0
4180	2090	13726	232	0	0
4182	2091	13735	232	0	0
4184	2092	13721	232	0	0
4186	2093	13722	232	0	0
4188	2094	13723	232	0	0
4190	2095	13734	232	0	0
4192	2096	13729	232	0	0
4194	2097	13723	232	0	0
4196	2098	13727	232	0	0
4198	2099	13734	232	0	0
4200	2100	13726	232	0	0
4202	2101	13724	232	0	0
4204	2102	13726	232	0	0
4206	2103	13734	232	0	0
4208	2104	13741	232	0	0
4210	2105	13728	232	0	0
4212	2106	13730	232	0	0
4214	2107	13736	232	0	0
4216	2108	13755	232	0	0
4218	2109	13740	232	0	0
4220	2110	13734	232	0	0
4222	2111	13736	232	0	0
4224	2112	13741	232	0	0
4226	2113	13746	232	0	0
4228	2114	13733	232	0	0
4230	2115	13731	232	0	0
4232	2116	13734	232	0	0
4234	2117	13741	232	0	0
4236	2118	13734	232	0	0
4238	2119	13734	232	0	0
4240	2120	13732	232	0	0
4242	2121	13747	232	0	0
4244	2122	13749	232	0	0
4246	2123	13736	232	0	0
4248	2124	13736	232	0	0
4250	2125	13744	232	0	0
4252	2126	13749	232	0	0
4254	2127	13741	233	0	0
4256	2128	13738	232	0	0
4258	2129	13744	232	0	0
4260	2130	13747	232	0	0
4262	2131	13756	232	0	0
4264	2132	13747	232	0	0
4266	2133	13741	232	0	0
4268	2134	13742	232	0	0
4270	2135	13754	232	0	0
4272	2136	13745	232	0	0
4274	2137	13747	232	0	0
4276	2138	13741	232	0	0
4278	2139	13753	232	0	0
4280	2140	13758	232	0	0
4282	2141	13747	232	0	0
4284	2142	13747	232	0	0
4286	2143	13757	232	0	0
4288	2144	13757	232	0	0
4290	2145	13750	232	0	0
4292	2146	13749	232	0	0
4294	2147	13748	232	0	0
4296	2148	13755	232	0	0
4298	2149	13761	232	0	0
4300	2150	13753	232	0	0
4302	2151	13750	232	0	0
4304	2152	13751	232	0	0
4306	2153	13760	232	0	0
4308	2154	13766	232	0	0
4310	2155	13756	232	0	0
4312	2156	13749	232	0	0
4314	2157	13754	232	0	0
4316	2158	13761	232	0	0
4318	2159	13754	232	0	0
4320	2160	13756	232	0	0
4322	2161	13756	232	0	0
4324	2162	13762	232	0	0
4326	2163	13767	232	0	0
4328	2164	13760	232	0	0
4330	2165	13758	232	0	0
4332	2166	13763	232	0	0
4334	2167	13765	232	0	0
4336	2168	13774	232	0	0
4338	2169	13760	232	0	0
4340	2170	13761	232	0	0
4342	2171	13764	232	0	0
4344	2172	13768	232	0	0
4346	2173	13763	232	0	0
4348	2174	13763	232	0	0
4350	2175	13768	232	0	0
4352	2176	13780	232	0	0
4354	2177	13780	232	0	0
4356	2178	13765	232	0	0
4358	2179	13769	232	0	0
4360	2180	13768	232	0	0
4362	2181	13772	232	0	0
4364	2182	13777	232	0	0
4366	2183	13765	232	0	0
4368	2184	13765	232	0	0
4370	2185	13767	232	0	0
4372	2186	13771	232	0	0
4374	2187	13781	232	0	0
4376	2188	13767	232	0	0
4378	2189	13770	232	0	0
4380	2190	13773	232	0	0
4382	2191	13781	232	0	0
4384	2192	13772	232	0	0
4386	2193	13771	232	0	0
4388	2194	13772	232	0	0
4390	2195	13776	232	0	0
4392	2196	13784	232	0	0
4394	2197	13775	232	0	0
4396	2198	13774	232	0	0
4398	2199	13775	232	0	0
4400	2200	13781	232	0	0
4402	2201	13782	232	0	0
4404	2202	13775	232	0	0
4406	2203	13777	232	0	0
4408	2204	13782	232	0	0
4410	2205	13782	232	0	0
4412	2206	13788	232	0	0
4414	2207	13777	232	0	0
4416	2208	13778	232	0	0
4418	2209	13780	232	0	0
4420	2210	13789	232	0	0
4422	2211	13796	232	0	0
4424	2212	13783	232	0	0
4426	2213	13782	232	0	0
4428	2214	13781	232	0	0
4430	2215	13790	232	0	0
4432	2216	13794	232	0	0
4434	2217	13783	232	0	0
4436	2218	13785	232	0	0
4438	2219	13781	232	0	0
4440	2220	13792	232	0	0
4442	2221	13800	232	0	0
4444	2222	13790	232	0	0
4446	2223	13784	232	0	0
4448	2224	13786	232	0	0
4450	2225	13794	232	0	0
4452	2226	13801	232	0	0
4454	2227	13789	232	0	0
4456	2228	13788	232	0	0
4458	2229	13787	232	0	0
4460	2230	13799	232	0	0
4462	2231	13808	232	0	0
4464	2232	13789	232	0	0
4466	2233	13790	232	0	0
4468	2234	13793	232	0	0
4470	2235	13799	232	0	0
4472	2236	13805	232	0	0
4474	2237	13792	232	0	0
4476	2238	13791	232	0	0
4478	2239	13795	232	0	0
4480	2240	13800	232	0	0
4482	2241	13809	232	0	0
4484	2242	13799	232	0	0
4486	2243	13809	232	0	0
4488	2244	13806	232	0	0
4490	2245	13806	232	0	0
4492	2246	13815	232	0	0
4494	2247	13801	232	0	0
4496	2248	13799	232	0	0
4498	2249	13799	232	0	0
4500	2250	13803	232	0	0
4502	2251	13809	232	0	0
4504	2252	13797	232	0	0
4506	2253	13798	232	0	0
4508	2254	13799	232	0	0
4510	2255	13807	232	0	0
4512	2256	13815	232	0	0
4514	2257	13799	232	0	0
4516	2258	13801	232	0	0
4518	2259	13802	232	0	0
4520	2260	13808	232	0	0
4522	2261	13814	232	0	0
4524	2262	13805	232	0	0
4526	2263	13803	232	0	0
4528	2264	13803	232	0	0
4530	2265	13810	232	0	0
4532	2266	13818	232	0	0
4534	2267	13811	232	0	0
4536	2268	13805	232	0	0
4538	2269	13805	232	0	0
4540	2270	13813	232	0	0
4542	2271	13818	232	0	0
4544	2272	13810	232	0	0
4546	2273	13809	232	0	0
4548	2274	13810	232	0	0
4550	2275	13815	232	0	0
4552	2276	13819	232	0	0
4554	2277	13812	232	0	0
4556	2278	13817	232	0	0
4558	2279	13811	232	0	0
4560	2280	13816	232	0	0
4562	2281	13820	232	0	0
4564	2282	13826	232	0	0
4566	2283	13812	232	0	0
4568	2284	13812	232	0	0
4570	2285	13814	232	0	0
4572	2286	13820	232	0	0
4574	2287	13827	232	0	0
4576	2288	13817	232	0	0
4578	2289	13817	232	0	0
4580	2290	13817	232	0	0
4582	2291	13821	232	0	0
4584	2292	13828	232	0	0
4586	2293	13817	232	0	0
4588	2294	13818	232	0	0
4590	2295	13819	232	0	0
4592	2296	13822	232	0	0
4594	2297	13827	232	0	0
4596	2298	13820	232	0	0
4598	2299	13822	232	0	0
4600	2300	13821	232	0	0
4602	2301	13824	232	0	0
4604	2302	13829	232	0	0
4606	2303	13837	232	0	0
4608	2304	13821	232	0	0
4610	2305	13824	232	0	0
4612	2306	13824	232	0	0
4614	2307	13829	232	0	0
4616	2308	13836	232	0	0
4618	2309	13828	232	0	0
4620	2310	13830	232	0	0
4622	2311	13836	232	0	0
4624	2312	13835	232	0	0
4626	2313	13843	232	0	0
4628	2314	13831	232	0	0
4630	2315	13829	232	0	0
4632	2316	13828	232	0	0
4634	2317	13829	232	0	0
4636	2318	13834	232	0	0
4638	2319	13839	232	0	0
4640	2320	13827	232	0	0
4642	2321	13828	232	0	0
4644	2322	13829	232	0	0
4646	2323	13835	232	0	0
4648	2324	13843	232	0	0
4650	2325	13832	232	0	0
4652	2326	13833	232	0	0
4654	2327	13831	232	0	0
4656	2328	13835	232	0	0
4658	2329	13842	232	0	0
4660	2330	13847	232	0	0
4662	2331	13835	232	0	0
4664	2332	13834	232	0	0
4666	2333	13836	232	0	0
4668	2334	13844	232	0	0
4670	2335	13850	232	0	0
4672	2336	13832	232	0	0
4674	2337	13835	232	0	0
4676	2338	13837	232	0	0
4678	2339	13840	232	0	0
4680	2340	13848	232	0	0
4682	2341	13839	232	0	0
4684	2342	13838	232	0	0
4686	2343	13839	232	0	0
4688	2344	13842	232	0	0
4690	2345	13849	232	0	0
4692	2346	13856	233	0	0
4694	2347	13843	232	0	0
4696	2348	13841	232	0	0
4698	2349	13840	232	0	0
4700	2350	13844	232	0	0
4702	2351	13850	232	0	0
4704	2352	13843	232	0	0
4706	2353	13844	232	0	0
4708	2354	13843	232	0	0
4710	2355	13844	232	0	0
4712	2356	13851	232	0	0
4714	2357	13862	232	0	0
4716	2358	13844	232	0	0
4718	2359	13844	232	0	0
4720	2360	13845	232	0	0
4722	2361	13849	232	0	0
4724	2362	13856	232	0	0
4726	2363	13864	232	0	0
4728	2364	13844	232	0	0
4730	2365	13847	232	0	0
4732	2366	13849	232	0	0
4734	2367	13853	232	0	0
4736	2368	13859	232	0	0
4738	2369	13850	232	0	0
4740	2370	13849	232	0	0
4742	2371	13848	232	0	0
4744	2372	13854	232	0	0
4746	2373	13858	232	0	0
4748	2374	13865	232	0	0
4750	2375	13851	232	0	0
4752	2376	13852	232	0	0
4754	2377	13855	232	0	0
4756	2378	13871	232	0	0
4758	2379	13872	232	0	0
4760	2380	13857	232	0	0
4762	2381	13859	232	0	0
4764	2382	13857	232	0	0
4766	2383	13857	232	0	0
4768	2384	13862	232	0	0
4770	2385	13866	232	0	0
4772	2386	13853	232	0	0
4774	2387	13854	232	0	0
4776	2388	13860	232	0	0
4778	2389	13860	232	0	0
4780	2390	13865	232	0	0
4782	2391	13873	232	0	0
4784	2392	13856	232	0	0
4786	2393	13858	232	0	0
4788	2394	13858	232	0	0
4790	2395	13863	232	0	0
4792	2396	13868	232	0	0
4794	2397	13877	232	0	0
4796	2398	13860	232	0	0
4798	2399	13860	232	0	0
4800	2400	13860	232	0	0
4802	2401	13868	232	0	0
4804	2402	13878	232	0	0
4806	2403	13862	232	0	0
4808	2404	13860	232	0	0
4810	2405	13864	232	0	0
4812	2406	13865	232	0	0
4814	2407	13873	232	0	0
4816	2408	13876	232	0	0
4818	2409	13867	232	0	0
4820	2410	13866	232	0	0
4822	2411	13865	232	0	0
4824	2412	13870	232	0	0
4826	2413	13881	233	0	0
4828	2414	13881	232	0	0
4830	2415	13869	232	0	0
4832	2416	13868	232	0	0
4834	2417	13867	232	0	0
4836	2418	13870	232	0	0
4838	2419	13877	232	0	0
4840	2420	13884	232	0	0
4842	2421	13869	232	0	0
4844	2422	13869	232	0	0
4846	2423	13871	232	0	0
4848	2424	13876	232	0	0
4850	2425	13882	232	0	0
4852	2426	13883	232	0	0
4854	2427	13868	232	0	0
4856	2428	13871	232	0	0
4858	2429	13873	232	0	0
4860	2430	13879	232	0	0
4862	2431	13884	232	0	0
4864	2432	13887	232	0	0
4866	2433	13874	232	0	0
4868	2434	13876	232	0	0
4870	2435	13875	232	0	0
4872	2436	13881	232	0	0
4874	2437	13886	232	0	0
4876	2438	13893	232	0	0
4878	2439	13878	232	0	0
4880	2440	13878	232	0	0
4882	2441	13877	232	0	0
4884	2442	13882	232	0	0
4886	2443	13889	232	0	0
4888	2444	13880	232	0	0
4890	2445	13884	232	0	0
4892	2446	13890	234	0	0
4894	2447	13884	232	0	0
4896	2448	13891	232	0	0
4898	2449	13896	232	0	0
4900	2450	13883	232	0	0
4902	2451	13882	232	0	0
4904	2452	13880	232	0	0
4906	2453	13879	232	0	0
4908	2454	13884	232	0	0
4910	2455	13892	232	0	0
4912	2456	13896	232	0	0
4914	2457	13882	232	0	0
4916	2458	13882	232	0	0
4918	2459	13883	232	0	0
4920	2460	13888	232	0	0
4922	2461	13897	232	0	0
4924	2462	13902	232	0	0
4926	2463	13885	232	0	0
4928	2464	13886	232	0	0
4930	2465	13884	232	0	0
4932	2466	13893	232	0	0
4934	2467	13898	232	0	0
4936	2468	13904	232	0	0
4938	2469	13890	232	0	0
4940	2470	13890	232	0	0
4942	2471	13885	232	0	0
4944	2472	13892	232	0	0
4946	2473	13900	232	0	0
4948	2474	13909	232	0	0
4950	2475	13889	232	0	0
4952	2476	13892	232	0	0
4954	2477	13892	232	0	0
4956	2478	13895	232	0	0
4958	2479	13902	232	0	0
4960	2480	13909	232	0	0
4962	2481	13896	232	0	0
4964	2482	13895	232	0	0
4966	2483	13893	232	0	0
4968	2484	13896	232	0	0
4970	2485	13901	232	0	0
4972	2486	13906	232	0	0
4974	2487	13894	232	0	0
4976	2488	13896	232	0	0
4978	2489	13895	232	0	0
4980	2490	13898	232	0	0
4982	2491	13903	232	0	0
4984	2492	13913	232	0	0
4986	2493	13896	232	0	0
4988	2494	13897	232	0	0
4990	2495	13895	232	0	0
4992	2496	13898	232	0	0
4994	2497	13905	232	0	0
4996	2498	13912	232	0	0
4998	2499	13913	232	0	0
5000	2500	13899	232	0	0
